student_id,subject,late,full_name
631,biology,60.0,Peter Montgomery
632,biology,60.0,Theodore Mcgrath
635,biology,60.0,Brian Hamilton
636,biology,60.0,Susan Levy
642,biology,60.0,Cheryl Bradley
655,biology,60.0,Desiree Cain
659,biology,0.0,Angela Salazar
661,biology,60.0,Jorge Sullivan
669,biology,60.0,Susan Levy
673,biology,60.0,April Snyder
680,biology,60.0,Kimberly Maynard
689,biology,60.0,Stephanie Lawrence
691,biology,0.0,Whitney Stark
692,biology,60.0,Angela Salazar
695,biology,60.0,Elizabeth Woods
698,biology,60.0,Theodore Mcgrath
699,biology,60.0,Stephanie Collins
706,biology,49.0,April Snyder
722,biology,54.0,Stephanie Lawrence
725,biology,60.0,Angela Salazar
729,biology,60.0,Susan Wagner
730,biology,60.0,Peter Montgomery
735,biology,60.0,Susan Levy
736,biology,60.0,Sean Green
748,biology,60.0,Janice Johnston
751,biology,60.0,Peter Mcdowell
754,biology,60.0,Desiree Cain
755,biology,60.0,Stephanie Lawrence
762,biology,60.0,Susan Wagner
767,biology,60.0,Brian Hamilton
776,biology,60.0,Bobby Flores
794,biology,60.0,Elizabeth Woods
795,biology,0.0,Susan Wagner
797,biology,60.0,Theodore Mcgrath
804,biology,60.0,Jennifer Summers
817,biology,60.0,Peter Mcdowell
818,biology,60.0,Sarah Villanueva
821,biology,60.0,Stephanie Lawrence
834,biology,60.0,Susan Levy
836,biology,60.0,Kimberly Smith
842,biology,60.0,Bobby Flores
844,biology,60.0,Michelle Kelley
847,biology,60.0,Janice Johnston
853,biology,60.0,Desiree Cain
865,biology,60.0,Stephanie Sutton
867,biology,60.0,Susan Levy
868,biology,59.0,Sean Green
869,biology,60.0,Kimberly Smith
872,biology,60.0,Dana Nguyen
876,biology,60.0,Tasha Rodriguez
883,biology,60.0,Peter Mcdowell
885,biology,60.0,Kimberly Myers
891,biology,60.0,Norma Fisher
892,biology,60.0,Jorge Sullivan
893,biology,60.0,Elizabeth Woods
894,biology,60.0,Susan Wagner
897,biology,60.0,Stephanie Collins
898,biology,60.0,Stephanie Sutton
96,biology,60.0,Lauren Hayes
103,biology,60.0,Peter Montgomery
104,biology,60.0,Theodore Mcgrath
110,biology,60.0,Kimberly Smith
111,biology,60.0,Jennifer Summers
113,biology,60.0,Dana Nguyen
119,biology,60.0,Kimberly Maynard
904,biology,55.0,April Snyder
905,biology,60.0,Dana Nguyen
913,biology,60.0,Janice Johnston
127,biology,60.0,Desiree Cain
135,biology,60.0,Susan Wagner
139,biology,60.0,Stephanie Sutton
144,biology,59.0,Jennifer Summers
145,biology,58.0,April Snyder
148,biology,60.0,Walter Pratt
156,biology,0.0,Mary Alvarez
158,biology,60.0,Sarah Villanueva
163,biology,60.0,Whitney Stark
171,biology,60.0,Stephanie Collins
174,biology,60.0,Susan Levy
177,biology,60.0,Jennifer Summers
179,biology,59.0,Dana Nguyen
187,biology,60.0,Janice Johnston
189,biology,60.0,Mary Alvarez
191,biology,0.0,Sarah Villanueva
197,biology,60.0,Angela Salazar
202,biology,60.0,Peter Montgomery
204,biology,60.0,Stephanie Collins
206,biology,60.0,Brian Hamilton
209,biology,60.0,Kimberly Smith
214,biology,60.0,Walter Pratt
221,biology,60.0,Collin Lopez
228,biology,60.0,Lauren Hayes
234,biology,60.0,Susan Wagner
240,biology,60.0,Susan Levy
241,biology,60.0,Sean Green
249,biology,60.0,Tasha Rodriguez
251,biology,60.0,Kimberly Maynard
252,biology,60.0,Laurie Wallace
253,biology,60.0,Janice Johnston
255,biology,60.0,Mary Alvarez
256,biology,60.0,Peter Mcdowell
257,biology,60.0,Sarah Villanueva
267,biology,60.0,Susan Wagner
281,biology,60.0,Bobby Flores
282,biology,60.0,Tasha Rodriguez
294,biology,60.0,Lauren Hayes
299,biology,60.0,Elizabeth Woods
1,herbology,60.0,Jorge Sullivan
3,herbology,60.0,Susan Wagner
6,herbology,60.0,Stephanie Collins
11,herbology,55.0,Kimberly Smith
12,herbology,60.0,Jennifer Summers
16,herbology,47.0,Walter Pratt
18,herbology,60.0,Tasha Rodriguez
20,herbology,60.0,Kimberly Maynard
24,herbology,48.0,Mary Alvarez
26,herbology,60.0,Sarah Villanueva
932,herbology,60.0,Brian Hamilton
933,herbology,0.0,Susan Levy
934,herbology,60.0,Sean Green
936,herbology,60.0,Jennifer Summers
938,herbology,60.0,Dana Nguyen
941,herbology,60.0,Bobby Flores
942,herbology,60.0,Tasha Rodriguez
944,herbology,60.0,Kimberly Maynard
955,herbology,60.0,Whitney Stark
31,herbology,59.0,Whitney Stark
33,herbology,60.0,Norma Fisher
35,herbology,60.0,Elizabeth Woods
38,herbology,60.0,Theodore Mcgrath
39,herbology,60.0,Stephanie Collins
47,herbology,0.0,Dana Nguyen
50,herbology,60.0,Bobby Flores
51,herbology,60.0,Tasha Rodriguez
53,herbology,60.0,Kimberly Maynard
54,herbology,60.0,Laurie Wallace
56,herbology,60.0,Collin Lopez
963,herbology,60.0,Stephanie Collins
965,herbology,60.0,Brian Hamilton
968,herbology,60.0,Kimberly Smith
975,herbology,60.0,Tasha Rodriguez
978,herbology,0.0,Laurie Wallace
301,herbology,60.0,Peter Montgomery
303,herbology,60.0,Stephanie Collins
314,herbology,60.0,Bobby Flores
319,herbology,60.0,Janice Johnston
325,herbology,60.0,Desiree Cain
327,herbology,60.0,Lauren Hayes
332,herbology,60.0,Elizabeth Woods
333,herbology,60.0,Susan Wagner
340,herbology,60.0,Sean Green
345,herbology,60.0,Cheryl Bradley
349,herbology,60.0,Michelle Kelley
354,herbology,60.0,Mary Alvarez
356,herbology,60.0,Sarah Villanueva
359,herbology,60.0,Stephanie Lawrence
363,herbology,60.0,Norma Fisher
365,herbology,60.0,Elizabeth Woods
367,herbology,60.0,Peter Montgomery
370,herbology,60.0,Stephanie Sutton
372,herbology,60.0,Susan Levy
382,herbology,60.0,Michelle Kelley
388,herbology,60.0,Peter Mcdowell
398,herbology,45.0,Elizabeth Woods
406,herbology,60.0,Sean Green
411,herbology,60.0,Cheryl Bradley
420,herbology,60.0,Mary Alvarez
438,herbology,60.0,Susan Levy
439,herbology,60.0,Sean Green
440,herbology,60.0,Kimberly Smith
453,herbology,60.0,Mary Alvarez
455,herbology,60.0,Sarah Villanueva
458,herbology,60.0,Stephanie Lawrence
463,herbology,60.0,Jorge Sullivan
477,herbology,60.0,Cheryl Bradley
479,herbology,60.0,Bobby Flores
487,herbology,60.0,Peter Mcdowell
490,herbology,60.0,Desiree Cain
492,herbology,60.0,Lauren Hayes
494,herbology,60.0,Angela Salazar
497,herbology,60.0,Elizabeth Woods
506,herbology,60.0,Kimberly Smith
510,herbology,0.0,Cheryl Bradley
513,herbology,53.0,Tasha Rodriguez
514,herbology,60.0,Michelle Kelley
519,herbology,60.0,Mary Alvarez
521,herbology,60.0,Sarah Villanueva
523,herbology,60.0,Desiree Cain
525,herbology,60.0,Lauren Hayes
526,herbology,60.0,Whitney Stark
536,herbology,60.0,Brian Hamilton
538,herbology,60.0,Sean Green
542,herbology,57.0,Dana Nguyen
543,herbology,60.0,Cheryl Bradley
547,herbology,60.0,Michelle Kelley
548,herbology,60.0,Kimberly Maynard
554,herbology,60.0,Sarah Villanueva
556,herbology,60.0,Desiree Cain
565,herbology,60.0,Peter Montgomery
568,herbology,60.0,Stephanie Sutton
571,herbology,60.0,Sean Green
575,herbology,60.0,Dana Nguyen
577,herbology,60.0,Walter Pratt
578,herbology,60.0,Bobby Flores
593,herbology,60.0,Angela Salazar
595,herbology,60.0,Jorge Sullivan
599,herbology,60.0,Theodore Mcgrath
60,herbology,60.0,Kimberly Myers
61,herbology,60.0,Desiree Cain
68,herbology,60.0,Elizabeth Woods
70,herbology,60.0,Peter Montgomery
89,herbology,60.0,Collin Lopez
601,herbology,0.0,Stephanie Sutton
603,herbology,60.0,Susan Levy
606,herbology,0.0,Jennifer Summers
608,herbology,60.0,Dana Nguyen
609,herbology,60.0,Cheryl Bradley
614,herbology,60.0,Kimberly Maynard
619,herbology,60.0,Peter Mcdowell
621,herbology,60.0,Kimberly Myers
629,herbology,60.0,Elizabeth Woods
639,herbology,60.0,Jennifer Summers
649,herbology,60.0,Janice Johnston
658,herbology,60.0,Whitney Stark
660,herbology,60.0,Norma Fisher
662,herbology,60.0,Elizabeth Woods
663,herbology,60.0,Susan Wagner
665,herbology,60.0,Theodore Mcgrath
668,herbology,60.0,Brian Hamilton
670,herbology,60.0,Sean Green
674,herbology,60.0,Dana Nguyen
676,herbology,41.0,Walter Pratt
678,herbology,55.0,Tasha Rodriguez
679,herbology,60.0,Michelle Kelley
687,herbology,60.0,Kimberly Myers
701,herbology,60.0,Brian Hamilton
710,herbology,60.0,Bobby Flores
713,herbology,60.0,Kimberly Maynard
714,herbology,60.0,Laurie Wallace
721,herbology,60.0,Desiree Cain
731,herbology,60.0,Theodore Mcgrath
746,herbology,60.0,Kimberly Maynard
747,herbology,60.0,Laurie Wallace
750,herbology,60.0,Mary Alvarez
763,herbology,60.0,Peter Montgomery
764,herbology,60.0,Theodore Mcgrath
781,herbology,60.0,Janice Johnston
785,herbology,60.0,Sarah Villanueva
786,herbology,60.0,Kimberly Myers
788,herbology,60.0,Stephanie Lawrence
800,herbology,60.0,Brian Hamilton
801,herbology,60.0,Susan Levy
811,herbology,60.0,Michelle Kelley
812,herbology,60.0,Kimberly Maynard
815,herbology,60.0,Collin Lopez
820,herbology,60.0,Desiree Cain
824,herbology,60.0,Angela Salazar
827,herbology,60.0,Elizabeth Woods
835,herbology,60.0,Sean Green
846,herbology,46.0,Laurie Wallace
851,herbology,60.0,Sarah Villanueva
852,herbology,60.0,Kimberly Myers
863,herbology,60.0,Theodore Mcgrath
873,herbology,60.0,Cheryl Bradley
880,herbology,60.0,Janice Johnston
890,herbology,60.0,Angela Salazar
895,herbology,60.0,Peter Montgomery
896,herbology,60.0,Theodore Mcgrath
97,herbology,60.0,Whitney Stark
98,herbology,60.0,Angela Salazar
99,herbology,60.0,Norma Fisher
102,herbology,60.0,Susan Wagner
106,herbology,60.0,Stephanie Sutton
112,herbology,60.0,April Snyder
115,herbology,60.0,Walter Pratt
118,herbology,60.0,Michelle Kelley
900,herbology,60.0,Susan Levy
901,herbology,60.0,Sean Green
907,herbology,60.0,Walter Pratt
912,herbology,60.0,Laurie Wallace
921,herbology,60.0,Lauren Hayes
923,herbology,60.0,Angela Salazar
928,herbology,60.0,Peter Montgomery
122,herbology,45.0,Collin Lopez
126,herbology,60.0,Kimberly Myers
129,herbology,60.0,Lauren Hayes
137,herbology,60.0,Theodore Mcgrath
141,herbology,60.0,Susan Levy
152,herbology,60.0,Kimberly Maynard
164,herbology,60.0,Angela Salazar
167,herbology,60.0,Elizabeth Woods
170,herbology,60.0,Theodore Mcgrath
172,herbology,60.0,Stephanie Sutton
175,herbology,60.0,Sean Green
178,herbology,60.0,April Snyder
182,herbology,60.0,Bobby Flores
183,herbology,60.0,Tasha Rodriguez
185,herbology,60.0,Kimberly Maynard
188,herbology,60.0,Collin Lopez
193,herbology,60.0,Desiree Cain
196,herbology,60.0,Whitney Stark
207,herbology,60.0,Susan Levy
210,herbology,60.0,Jennifer Summers
215,herbology,60.0,Bobby Flores
219,herbology,60.0,Laurie Wallace
220,herbology,0.0,Janice Johnston
223,herbology,60.0,Peter Mcdowell
229,herbology,60.0,Whitney Stark
230,herbology,60.0,Angela Salazar
237,herbology,60.0,Stephanie Collins
244,herbology,0.0,April Snyder
248,herbology,60.0,Bobby Flores
261,herbology,60.0,Lauren Hayes
272,herbology,60.0,Brian Hamilton
275,herbology,60.0,Kimberly Smith
284,herbology,42.0,Kimberly Maynard
287,herbology,60.0,Collin Lopez
297,herbology,60.0,Norma Fisher
0,math,0.0,Norma Fisher
2,math,0.0,Elizabeth Woods
15,math,0.0,Cheryl Bradley
931,math,0.0,Stephanie Sutton
937,math,0.0,April Snyder
945,math,0.0,Laurie Wallace
946,math,0.0,Janice Johnston
949,math,0.0,Peter Mcdowell
952,math,0.0,Desiree Cain
957,math,0.0,Norma Fisher
30,math,0.0,Lauren Hayes
40,math,0.0,Stephanie Sutton
44,math,0.0,Kimberly Smith
59,math,16.0,Sarah Villanueva
964,math,0.0,Stephanie Sutton
967,math,0.0,Sean Green
974,math,8.0,Bobby Flores
979,math,13.0,Janice Johnston
980,math,0.0,Collin Lopez
985,math,5.0,Desiree Cain
305,math,0.0,Brian Hamilton
306,math,0.0,Susan Levy
307,math,0.0,Sean Green
310,math,0.0,April Snyder
313,math,0.0,Walter Pratt
315,math,0.0,Tasha Rodriguez
316,math,0.0,Michelle Kelley
317,math,4.0,Kimberly Maynard
318,math,0.0,Laurie Wallace
322,math,12.0,Peter Mcdowell
324,math,60.0,Kimberly Myers
330,math,0.0,Norma Fisher
331,math,0.0,Jorge Sullivan
334,math,0.0,Peter Montgomery
335,math,0.0,Theodore Mcgrath
351,math,0.0,Laurie Wallace
353,math,0.0,Collin Lopez
360,math,0.0,Lauren Hayes
364,math,0.0,Jorge Sullivan
368,math,0.0,Theodore Mcgrath
371,math,0.0,Brian Hamilton
374,math,0.0,Kimberly Smith
380,math,7.0,Bobby Flores
383,math,0.0,Kimberly Maynard
393,math,0.0,Lauren Hayes
394,math,0.0,Whitney Stark
399,math,0.0,Susan Wagner
402,math,0.0,Stephanie Collins
404,math,0.0,Brian Hamilton
409,math,0.0,April Snyder
418,math,0.0,Janice Johnston
421,math,0.0,Peter Mcdowell
424,math,12.0,Desiree Cain
431,math,0.0,Elizabeth Woods
433,math,0.0,Peter Montgomery
436,math,3.0,Stephanie Sutton
444,math,0.0,Cheryl Bradley
447,math,0.0,Tasha Rodriguez
450,math,0.0,Laurie Wallace
460,math,0.0,Whitney Stark
465,math,0.0,Susan Wagner
466,math,0.0,Peter Montgomery
470,math,0.0,Brian Hamilton
471,math,0.0,Susan Levy
483,math,3.0,Laurie Wallace
491,math,0.0,Stephanie Lawrence
493,math,0.0,Whitney Stark
498,math,4.0,Susan Wagner
504,math,0.0,Susan Levy
507,math,0.0,Jennifer Summers
508,math,0.0,April Snyder
512,math,0.0,Bobby Flores
518,math,0.0,Collin Lopez
520,math,0.0,Peter Mcdowell
522,math,0.0,Kimberly Myers
524,math,0.0,Stephanie Lawrence
528,math,0.0,Norma Fisher
531,math,11.0,Susan Wagner
533,math,0.0,Theodore Mcgrath
540,math,0.0,Jennifer Summers
544,math,0.0,Walter Pratt
550,math,0.0,Janice Johnston
551,math,0.0,Collin Lopez
555,math,19.0,Kimberly Myers
563,math,0.0,Elizabeth Woods
564,math,0.0,Susan Wagner
566,math,0.0,Theodore Mcgrath
579,math,0.0,Tasha Rodriguez
584,math,0.0,Collin Lopez
586,math,0.0,Peter Mcdowell
598,math,0.0,Peter Montgomery
69,math,0.0,Susan Wagner
71,math,0.0,Theodore Mcgrath
77,math,0.0,Kimberly Smith
80,math,0.0,Dana Nguyen
81,math,0.0,Cheryl Bradley
82,math,0.0,Walter Pratt
86,math,0.0,Kimberly Maynard
625,math,0.0,Whitney Stark
628,math,0.0,Jorge Sullivan
637,math,0.0,Sean Green
647,math,17.0,Kimberly Maynard
654,math,0.0,Kimberly Myers
667,math,0.0,Stephanie Sutton
671,math,0.0,Kimberly Smith
677,math,0.0,Bobby Flores
681,math,0.0,Laurie Wallace
683,math,0.0,Collin Lopez
686,math,2.0,Sarah Villanueva
688,math,0.0,Desiree Cain
694,math,4.0,Jorge Sullivan
717,math,0.0,Mary Alvarez
718,math,0.0,Peter Mcdowell
728,math,0.0,Elizabeth Woods
741,math,1.0,Cheryl Bradley
744,math,0.0,Tasha Rodriguez
745,math,0.0,Michelle Kelley
753,math,0.0,Kimberly Myers
757,math,0.0,Whitney Stark
760,math,0.0,Jorge Sullivan
768,math,0.0,Susan Levy
775,math,0.0,Walter Pratt
783,math,0.0,Mary Alvarez
791,math,0.0,Angela Salazar
805,math,0.0,April Snyder
807,math,0.0,Cheryl Bradley
810,math,0.0,Tasha Rodriguez
816,math,0.0,Mary Alvarez
822,math,0.0,Lauren Hayes
828,math,0.0,Susan Wagner
830,math,10.0,Theodore Mcgrath
831,math,0.0,Stephanie Collins
833,math,0.0,Brian Hamilton
838,math,0.0,April Snyder
840,math,0.0,Cheryl Bradley
843,math,0.0,Tasha Rodriguez
845,math,0.0,Kimberly Maynard
848,math,0.0,Collin Lopez
855,math,0.0,Lauren Hayes
856,math,0.0,Whitney Stark
857,math,6.0,Angela Salazar
858,math,0.0,Norma Fisher
861,math,0.0,Susan Wagner
874,math,0.0,Walter Pratt
881,math,18.0,Collin Lopez
884,math,0.0,Sarah Villanueva
887,math,0.0,Stephanie Lawrence
90,math,0.0,Mary Alvarez
91,math,60.0,Peter Mcdowell
101,math,0.0,Elizabeth Woods
105,math,0.0,Stephanie Collins
109,math,0.0,Sean Green
116,math,0.0,Bobby Flores
117,math,0.0,Tasha Rodriguez
908,math,0.0,Bobby Flores
911,math,0.0,Kimberly Maynard
916,math,0.0,Peter Mcdowell
918,math,0.0,Kimberly Myers
924,math,0.0,Norma Fisher
927,math,0.0,Susan Wagner
929,math,0.0,Theodore Mcgrath
121,math,0.0,Janice Johnston
123,math,0.0,Mary Alvarez
124,math,0.0,Peter Mcdowell
131,math,0.0,Angela Salazar
138,math,0.0,Stephanie Collins
146,math,0.0,Dana Nguyen
149,math,0.0,Bobby Flores
151,math,7.0,Michelle Kelley
153,math,0.0,Laurie Wallace
162,math,0.0,Lauren Hayes
173,math,0.0,Brian Hamilton
176,math,0.0,Kimberly Smith
180,math,0.0,Cheryl Bradley
199,math,0.0,Jorge Sullivan
203,math,0.0,Theodore Mcgrath
208,math,0.0,Sean Green
213,math,0.0,Cheryl Bradley
224,math,0.0,Sarah Villanueva
232,math,0.0,Jorge Sullivan
235,math,0.0,Peter Montgomery
238,math,0.0,Stephanie Sutton
239,math,0.0,Brian Hamilton
243,math,0.0,Jennifer Summers
247,math,0.0,Walter Pratt
254,math,4.0,Collin Lopez
258,math,0.0,Kimberly Myers
259,math,0.0,Desiree Cain
262,math,0.0,Whitney Stark
263,math,0.0,Angela Salazar
265,math,0.0,Jorge Sullivan
266,math,0.0,Elizabeth Woods
269,math,0.0,Theodore Mcgrath
273,math,0.0,Susan Levy
274,math,0.0,Sean Green
278,math,0.0,Dana Nguyen
280,math,0.0,Walter Pratt
291,math,0.0,Kimberly Myers
293,math,0.0,Stephanie Lawrence
295,math,0.0,Whitney Stark
7,p.e,60.0,Stephanie Sutton
13,p.e,60.0,April Snyder
14,p.e,60.0,Dana Nguyen
19,p.e,60.0,Michelle Kelley
29,p.e,60.0,Stephanie Lawrence
930,p.e,60.0,Stephanie Collins
935,p.e,44.0,Kimberly Smith
939,p.e,60.0,Cheryl Bradley
940,p.e,0.0,Walter Pratt
943,p.e,60.0,Michelle Kelley
947,p.e,60.0,Collin Lopez
951,p.e,60.0,Kimberly Myers
953,p.e,60.0,Stephanie Lawrence
956,p.e,60.0,Angela Salazar
959,p.e,60.0,Elizabeth Woods
34,p.e,60.0,Jorge Sullivan
42,p.e,60.0,Susan Levy
57,p.e,0.0,Mary Alvarez
58,p.e,60.0,Peter Mcdowell
971,p.e,60.0,Dana Nguyen
972,p.e,60.0,Cheryl Bradley
976,p.e,0.0,Michelle Kelley
984,p.e,60.0,Kimberly Myers
987,p.e,60.0,Lauren Hayes
312,p.e,60.0,Cheryl Bradley
321,p.e,60.0,Mary Alvarez
326,p.e,57.0,Stephanie Lawrence
328,p.e,0.0,Whitney Stark
342,p.e,60.0,Jennifer Summers
347,p.e,60.0,Bobby Flores
348,p.e,42.0,Tasha Rodriguez
352,p.e,60.0,Janice Johnston
361,p.e,60.0,Whitney Stark
373,p.e,60.0,Sean Green
377,p.e,60.0,Dana Nguyen
381,p.e,60.0,Tasha Rodriguez
385,p.e,60.0,Janice Johnston
386,p.e,42.0,Collin Lopez
392,p.e,60.0,Stephanie Lawrence
395,p.e,60.0,Angela Salazar
396,p.e,50.0,Norma Fisher
397,p.e,60.0,Jorge Sullivan
407,p.e,60.0,Kimberly Smith
408,p.e,60.0,Jennifer Summers
410,p.e,60.0,Dana Nguyen
415,p.e,60.0,Michelle Kelley
416,p.e,60.0,Kimberly Maynard
417,p.e,60.0,Laurie Wallace
419,p.e,47.0,Collin Lopez
430,p.e,60.0,Jorge Sullivan
432,p.e,0.0,Susan Wagner
434,p.e,60.0,Theodore Mcgrath
446,p.e,60.0,Bobby Flores
451,p.e,60.0,Janice Johnston
461,p.e,60.0,Angela Salazar
464,p.e,60.0,Elizabeth Woods
473,p.e,60.0,Kimberly Smith
475,p.e,60.0,April Snyder
476,p.e,44.0,Dana Nguyen
489,p.e,60.0,Kimberly Myers
499,p.e,44.0,Peter Montgomery
500,p.e,60.0,Theodore Mcgrath
502,p.e,60.0,Stephanie Sutton
509,p.e,60.0,Dana Nguyen
516,p.e,60.0,Laurie Wallace
517,p.e,60.0,Janice Johnston
527,p.e,60.0,Angela Salazar
534,p.e,60.0,Stephanie Collins
539,p.e,60.0,Kimberly Smith
552,p.e,60.0,Mary Alvarez
557,p.e,60.0,Stephanie Lawrence
558,p.e,60.0,Lauren Hayes
559,p.e,45.0,Whitney Stark
562,p.e,60.0,Jorge Sullivan
570,p.e,60.0,Susan Levy
574,p.e,60.0,April Snyder
585,p.e,60.0,Mary Alvarez
587,p.e,60.0,Sarah Villanueva
589,p.e,60.0,Desiree Cain
590,p.e,60.0,Stephanie Lawrence
594,p.e,60.0,Norma Fisher
66,p.e,60.0,Norma Fisher
72,p.e,60.0,Stephanie Collins
74,p.e,60.0,Brian Hamilton
75,p.e,60.0,Susan Levy
76,p.e,44.0,Sean Green
78,p.e,46.0,Jennifer Summers
85,p.e,60.0,Michelle Kelley
88,p.e,60.0,Janice Johnston
600,p.e,60.0,Stephanie Collins
612,p.e,60.0,Tasha Rodriguez
615,p.e,60.0,Laurie Wallace
624,p.e,60.0,Lauren Hayes
640,p.e,60.0,April Snyder
644,p.e,60.0,Bobby Flores
646,p.e,60.0,Michelle Kelley
648,p.e,60.0,Laurie Wallace
650,p.e,60.0,Collin Lopez
653,p.e,60.0,Sarah Villanueva
682,p.e,60.0,Janice Johnston
684,p.e,60.0,Mary Alvarez
685,p.e,60.0,Peter Mcdowell
693,p.e,60.0,Norma Fisher
696,p.e,60.0,Susan Wagner
702,p.e,60.0,Susan Levy
705,p.e,60.0,Jennifer Summers
711,p.e,60.0,Tasha Rodriguez
712,p.e,60.0,Michelle Kelley
715,p.e,60.0,Janice Johnston
716,p.e,60.0,Collin Lopez
719,p.e,60.0,Sarah Villanueva
726,p.e,60.0,Norma Fisher
732,p.e,60.0,Stephanie Collins
737,p.e,0.0,Kimberly Smith
738,p.e,60.0,Jennifer Summers
739,p.e,60.0,April Snyder
740,p.e,60.0,Dana Nguyen
742,p.e,60.0,Walter Pratt
743,p.e,60.0,Bobby Flores
749,p.e,60.0,Collin Lopez
756,p.e,54.0,Lauren Hayes
765,p.e,60.0,Stephanie Collins
770,p.e,60.0,Kimberly Smith
771,p.e,60.0,Jennifer Summers
773,p.e,60.0,Dana Nguyen
777,p.e,60.0,Tasha Rodriguez
778,p.e,60.0,Michelle Kelley
782,p.e,60.0,Collin Lopez
787,p.e,60.0,Desiree Cain
789,p.e,60.0,Lauren Hayes
792,p.e,60.0,Norma Fisher
798,p.e,60.0,Stephanie Collins
803,p.e,60.0,Kimberly Smith
808,p.e,55.0,Walter Pratt
814,p.e,60.0,Janice Johnston
819,p.e,60.0,Kimberly Myers
837,p.e,53.0,Jennifer Summers
841,p.e,60.0,Walter Pratt
850,p.e,60.0,Peter Mcdowell
854,p.e,60.0,Stephanie Lawrence
866,p.e,60.0,Brian Hamilton
878,p.e,60.0,Kimberly Maynard
882,p.e,60.0,Mary Alvarez
92,p.e,60.0,Sarah Villanueva
909,p.e,58.0,Tasha Rodriguez
914,p.e,50.0,Collin Lopez
915,p.e,60.0,Mary Alvarez
917,p.e,60.0,Sarah Villanueva
925,p.e,60.0,Jorge Sullivan
926,p.e,60.0,Elizabeth Woods
120,p.e,60.0,Laurie Wallace
125,p.e,60.0,Sarah Villanueva
132,p.e,60.0,Norma Fisher
134,p.e,60.0,Elizabeth Woods
136,p.e,52.0,Peter Montgomery
140,p.e,60.0,Brian Hamilton
142,p.e,60.0,Sean Green
147,p.e,60.0,Cheryl Bradley
150,p.e,60.0,Tasha Rodriguez
155,p.e,60.0,Collin Lopez
159,p.e,60.0,Kimberly Myers
161,p.e,60.0,Stephanie Lawrence
165,p.e,60.0,Norma Fisher
168,p.e,60.0,Susan Wagner
169,p.e,60.0,Peter Montgomery
181,p.e,60.0,Walter Pratt
186,p.e,60.0,Laurie Wallace
190,p.e,60.0,Peter Mcdowell
192,p.e,60.0,Kimberly Myers
194,p.e,60.0,Stephanie Lawrence
198,p.e,60.0,Norma Fisher
205,p.e,60.0,Stephanie Sutton
212,p.e,60.0,Dana Nguyen
217,p.e,60.0,Michelle Kelley
218,p.e,60.0,Kimberly Maynard
225,p.e,60.0,Kimberly Myers
236,p.e,58.0,Theodore Mcgrath
264,p.e,60.0,Norma Fisher
